Commodity,Attribute,Country,1966/1967,1967/1968,1968/1969,1969/1970,1970/1971,1971/1972,1972/1973,1973/1974,1974/1975,1975/1976,1976/1977,1977/1978,1978/1979,1979/1980,1980/1981,1981/1982,1982/1983,1983/1984,1984/1985,1985/1986,1986/1987,1987/1988,1988/1989,1989/1990,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019,2019/2020,2020/2021,2021/2022,2022/2023,2023/2024,Unit Description
,,Poland,0,0,0,0,7,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Russia,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Saudi Arabia,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Somalia,0,0,0,4,3,4.0,4.0,4.0,4,3.0,3.0,2.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,South Africa,0,0,0,31,25,28.0,26.0,77.0,78,32.0,60.0,87.0,83,105.0,105.0,62.0,46.0,70.0,83.0,85.0,120.0,110.0,125.0,100.0,57.0,55.0,52.0,72.0,72.0,85.0,70.0,73.0,75.0,67.0,97.0,69.0,55.0,77.0,98.0,80.0,61.0,42.0,52.0,46.0,54.0,54.0,49.0,40.0,50.0,40.0,35.0,77.0,91.0,53.0,35.0,33.0,36.0,31.0,(1000 MT)
,,Spain,0,0,0,115,83,84.0,112.0,88.0,114,83.0,74.0,90.0,61,75.0,102.0,111.0,96.0,63.0,87.0,86.0,103.0,111.0,112.0,76.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Sudan,0,0,0,393,373,393.0,314.0,393.0,383,194.0,273.0,319.0,240,207.0,190.0,302.0,397.0,440.0,404.0,274.0,319.0,261.0,267.0,242.0,170.0,170.0,100.0,98.0,180.0,200.0,210.0,190.0,110.0,104.0,140.0,140.0,161.0,136.0,228.0,141.0,115.0,35.0,52.0,20.0,20.0,70.0,30.0,60.0,54.0,80.0,100.0,120.0,140.0,155.0,160.0,160.0,165.0,165.0,(1000 MT)
,,Sweden,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Syria,0,0,0,200,211,214.0,212.0,205.0,215,213.0,212.0,220.0,216,195.0,216.0,237.0,238.0,362.0,281.0,297.0,237.0,177.0,278.0,273.0,267.0,307.0,278.0,297.0,245.0,297.0,341.0,425.0,430.0,420.0,460.0,446.0,399.0,400.0,450.0,450.0,385.0,400.0,367.0,325.0,264.0,320.0,260.0,245.0,86.0,55.0,70.0,55.0,50.0,50.0,50.0,50.0,45.0,47.0,(1000 MT)
,,Tajikistan,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,550.0,534.0,443.0,345.0,252.0,193.0,175.0,160.0,123.0,135.0,163.0,138.0,165.0,225.0,255.0,265.0,275.0,225.0,230.0,205.0,165.0,133.0,138.0,176.0,185.0,150.0,140.0,125.0,125.0,130.0,137.0,160.0,128.0,135.0,160.0,160.0,(1000 MT)
,,Tanzania,0,0,0,120,129,119.0,131.0,115.0,124,74.0,116.0,88.0,97,104.0,86.0,77.0,71.0,79.0,87.0,55.0,125.0,149.0,104.0,65.0,90.0,166.0,188.0,87.0,61.0,103.0,100.0,75.0,60.0,60.0,67.0,70.0,84.0,72.0,161.0,177.0,66.0,105.0,210.0,133.0,97.0,113.0,160.0,130.0,100.0,90.0,70.0,80.0,130.0,180.0,80.0,90.0,120.0,150.0,(1000 MT)
,,Togo,0,0,0,2,0,3.0,1.0,4.0,4,4.0,2.0,1.0,6,6.0,6.0,5.0,0.0,7.0,23.0,26.0,28.0,28.0,33.0,26.0,66.0,60.0,58.0,40.0,61.0,55.0,70.0,87.0,108.0,82.0,55.0,58.0,55.0,60.0,65.0,63.0,41.0,35.0,26.0,23.0,25.0,55.0,55.0,40.0,55.0,40.0,50.0,65.0,78.0,70.0,35.0,25.0,25.0,35.0,(1000 MT)
,,Turkey,0,0,0,550,550,760.0,790.0,730.0,880,690.0,675.0,860.0,700,697.0,740.0,715.0,715.0,777.0,870.0,757.0,774.0,814.0,935.0,841.0,971.0,830.0,955.0,835.0,932.0,1261.0,1200.0,1260.0,1275.0,1408.0,1304.0,1273.0,1289.0,1330.0,1342.0,1250.0,1280.0,1000.0,750.0,570.0,680.0,1030.0,870.0,740.0,1030.0,870.0,1040.0,1290.0,1200.0,1125.0,975.0,1260.0,1610.0,1060.0,(1000 MT)
,,Turkmenistan,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,720.0,700.0,690.0,590.0,540.0,530.0,437.0,400.0,215.0,300.0,330.0,360.0,304.0,314.0,250.0,345.0,335.0,355.0,435.0,465.0,485.0,460.0,520.0,520.0,540.0,520.0,510.0,470.0,470.0,470.0,330.0,340.0,340.0,330.0,330.0,330.0,(1000 MT)
,,Uganda,0,0,0,162,162,140.0,115.0,74.0,42,41.0,23.0,34.0,14,11.0,15.0,18.0,30.0,36.0,36.0,18.0,10.0,6.0,10.0,14.0,30.0,26.0,30.0,12.0,28.0,35.0,66.0,41.0,96.0,80.0,71.0,72.0,74.0,89.0,156.0,69.0,71.0,42.0,75.0,42.0,94.0,117.0,77.0,62.0,60.0,70.0,100.0,135.0,135.0,140.0,140.0,140.0,140.0,140.0,(1000 MT)
,,Union of Soviet Socialist Repu,0,0,0,2725,2950,3385.0,3594.0,3600.0,3712,3984.0,3957.0,4148.0,3922,3750.0,4283.0,4435.0,4329.0,3335.0,3990.0,4285.0,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United Kingdom,0,0,0,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United States,0,0,0,3561,3382,3592.0,4427.0,4347.0,3834,2678.0,3174.0,3913.0,3744,3840.0,3698.0,4150.0,3447.0,2343.0,3188.0,3100.0,2286.0,3081.0,3384.0,2698.0,3056.0,3612.0,3292.0,3148.0,3581.0,3522.0,3502.0,3528.0,2467.0,2780.0,2497.0,2532.0,2263.0,2397.0,2652.0,2731.0,2431.0,2456.0,2032.0,1724.0,2325.0,2177.0,2268.0,1814.0,1724.0,1361.0,1605.0,1682.0,1597.0,1553.0,1418.0,1413.0,1261.0,1270.0,(1000 MT)
,,Uzbekistan,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796.0,3294.0,3312.0,2905.0,2550.0,2427.0,2330.0,2530.0,2095.0,1914.0,1750.0,1650.0,1825.0,1670.0,1700.0,1650.0,1540.0,1800.0,1875.0,1875.0,1895.0,1510.0,1360.0,1340.0,1430.0,1460.0,1420.0,1410.0,1410.0,1600.0,1550.0,1050.0,910.0,1150.0,1075.0,1200.0,1080.0,(1000 MT)
,,Yemen (Aden),0,0,0,0,7,7.0,8.0,7.0,8,12.0,10.0,10.0,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Yemen (Sanaa),0,0,0,2,4,8.0,8.0,10.0,13,16.0,14.0,16.0,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Zimbabwe,0,0,0,45,52,62.0,66.0,83.0,91,81.0,65.0,79.0,83,104.0,125.0,90.0,101.0,146.0,154.0,160.0,186.0,166.0,201.0,95.0,112.0,28.0,103.0,99.0,52.0,182.0,156.0,163.0,170.0,180.0,168.0,119.0,132.0,157.0,125.0,160.0,150.0,185.0,95.0,165.0,160.0,200.0,96.0,80.0,50.0,10.0,45.0,78.0,56.0,60.0,75.0,70.0,65.0,65.0,(1000 MT)
,"Extr. Rate, 999.9999",Albania,0,0,0,1818,1818,1818.0,1818.0,1818.0,1538,1538.0,1538.0,1538.0,1538,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1667.0,1111.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Algeria,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Argentina,0,0,0,1452,1299,1258.0,1364.0,0.14,1434,0.15,0.14,0.15,1455,0.15,0.15,1491.0,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.18,0.23,0.13,0.14,0.15,0.15,0.15,0.16,0.15,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,(PERCENT)
,,Armenia,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,1600.0,1667.0,1667.0,1333.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Australia,0,0,0,1600,1667,1538.0,1607.0,1556.0,1600,1707.0,1667.0,1618.0,1644,1567.0,1800.0,1822.0,1605.0,1794.0,1778.0,1597.0,0.15,1588.0,1601.0,1805.0,1600.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.2,0.2,0.15,0.15,0.15,(PERCENT)
,,Austria,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Azerbaijan,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.18,0.18,0.17,0.19,0.17,0.13,0.13,0.15,0.13,0.14,0.14,0.15,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.14,(PERCENT)
,,Belgium-Luxembourg,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Benin,0,0,0,1667,1429,0.0,1538.0,2000.0,1333,1111.0,2500.0,2500.0,2000,1765.0,2000.0,909.0,1538.0,3333.0,1351.0,1389.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,(PERCENT)
,,Brazil,0,0,0,1602,1595,1603.0,1500.0,1500.0,1496,1498.0,1496.0,1667.0,1661,1689.0,1657.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,(PERCENT)
,,Bulgaria,0,0,0,1739,1429,1739.0,1429.0,1429.0,1429,1667.0,0.0,1429.0,2222,1818.0,1429.0,1429.0,1667.0,1111.0,1818.0,1111.0,1111.0,1250.0,1429.0,1429.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Burkina Faso,0,0,0,1818,1250,2000.0,1333.0,1667.0,1818,1471.0,1538.0,1429.0,1628,1507.0,1591.0,1707.0,1667.0,1569.0,1356.0,1688.0,1607.0,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,(PERCENT)
,,Burma,0,0,0,1500,1818,1818.0,1818.0,1739.0,1538,1739.0,1579.0,1538.0,1563,1481.0,1556.0,1579.0,1525.0,1587.0,1549.0,1607.0,1522.0,1522.0,1563.0,1538.0,1579.0,1702.0,1538.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.17,(PERCENT)
,,Cameroon,0,0,0,1538,1429,1600.0,1667.0,1333.0,1818,1538.0,1600.0,1429.0,1471,1636.0,1525.0,1639.0,1667.0,1493.0,1600.0,1633.0,1569.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,(PERCENT)
,,Canada,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Chad,0,0,0,1600,1579,1549.0,1563.0,1600.0,1556,1636.0,1556.0,1538.0,1573,1636.0,1702.0,1522.0,1667.0,1574.0,1552.0,1618.0,1525.0,1585.0,1647.0,1625.0,1635.0,1589.0,2051.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.15,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.16,0.16,0.16,0.15,0.2,0.16,0.17,0.16,0.16,0.16,(PERCENT)
,,China,0,0,0,1200,1199,1200.0,1201.0,1200.0,1201,1199.0,1198.0,1198.0,1202,1199.0,1199.0,1200.0,1199.0,1201.0,1204.0,1192.0,1200.0,1200.0,1200.0,1199.0,1303.0,1400.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,(PERCENT)
,,Costa Rica,0,0,0,1429,1538,1765.0,1250.0,1818.0,1667,0.0,0.0,1538.0,1429,0.0,0.0,0.0,0.0,0.0,2000.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Cote d'Ivoire,0,0,0,1111,0,2500.0,0.0,0.0,2500,1667.0,1538.0,1636.0,1639,1549.0,1528.0,1884.0,1613.0,1644.0,1754.0,1600.0,1810.0,1587.0,1748.0,1849.0,1818.0,1565.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,(PERCENT)
,,Cuba,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Egypt,0,0,0,1598,1606,1592.0,1596.0,1603.0,1606,1596.0,1605.0,1626.0,1596,1625.0,1645.0,1651.0,1595.0,1794.0,1629.0,1597.0,1597.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.2,(PERCENT)
,,El Salvador,0,0,0,1591,1604,1604.0,1589.0,1583.0,1639,1579.0,1638.0,1603.0,1638,1604.0,1571.0,1639.0,1607.0,1707.0,1587.0,1600.0,1579.0,1250.0,2222.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,EU-15,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,European Union,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,(PERCENT)
,,Former Yugoslavia,0,0,0,0,1667,2000.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,France,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Georgia,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,German Democratic Republic,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Germany,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,"Germany, Federal Republic of",0,0,0,2500,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Greece,0,0,0,1594,1608,1595.0,1589.0,1611.0,1579,1617.0,1576.0,1593.0,1579,1565.0,1615.0,1709.0,1594.0,1600.0,1577.0,1571.0,1538.0,1507.0,1520.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Guatemala,0,0,0,1558,1625,1579.0,1579.0,1622.0,1631,1630.0,1615.0,1587.0,1602,1576.0,1444.0,1439.0,1528.0,1486.0,1493.0,1507.0,1500.0,1429.0,1639.0,1724.0,1636.0,1667.0,1429.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,Honduras,0,0,0,1667,1667,1765.0,1538.0,2000.0,1579,1667.0,2000.0,1333.0,1818,1538.0,1818.0,2222.0,1667.0,1429.0,2000.0,0.0,0.0,2000.0,2000.0,2500.0,2500.0,3333.0,5000.0,3333.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(PERCENT)
,,India,0,0,0,1398,1401,1402.0,1402.0,1398.0,1397,1401.0,1399.0,1403.0,1399,1400.0,1400.0,1402.0,1403.0,1398.0,1399.0,1397.0,1396.0,1400.0,1601.0,1387.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,(PERCENT)
